id,variacao_nome,exercicio,arquivo_gif,score,resultado,url_salva,detalhe,timestamp
1754,Salto Em Agachamento Com Joelhos Flexionados,Agachamento,GIFS TREINAMENTO FUNCIONAL/Salto em Agachamento com Joelhos Flexionados.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491299/exercicios/gif/variacao-1754.gif,,2026-06-03T09:55:00
1755,Agachamento Búlgaro Com Peso Corporal,Agachamento,GIFS TREINAMENTO FUNCIONAL/Agachamento Búlgaro com Peso Corporal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491300/exercicios/gif/variacao-1755.gif,,2026-06-03T09:55:01
1756,Remada Unilateral Com Gymstick,Remada,GIFS TREINAMENTO FUNCIONAL/Remada unilateral com gymstick.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491301/exercicios/gif/variacao-1756.gif,,2026-06-03T09:55:02
1757,Extensão De Tríceps Com Faixas Elásticas,Tríceps,GIFS TREINAMENTO FUNCIONAL/Extensão de Tríceps com Faixas Elásticas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491302/exercicios/gif/variacao-1757.gif,,2026-06-03T09:55:03
1758,Cruzado De Direita,Outros,GIFS TREINAMENTO FUNCIONAL/Cruzado de Direita.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491304/exercicios/gif/variacao-1758.gif,,2026-06-03T09:55:05
1759,Corda De Batalha,Outros,GIFS TREINAMENTO FUNCIONAL/Corda de batalha.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491305/exercicios/gif/variacao-1759.gif,,2026-06-03T09:55:05
1760,Afundo Alternado Com Salto,Afundo,GIFS TREINAMENTO FUNCIONAL/Afundo Alternado com Salto.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491306/exercicios/gif/variacao-1760.gif,,2026-06-03T09:55:07
1761,Remada Com Banda De Resistência Curvada Para Deltoides Posterior,Remada,GIFS TREINAMENTO FUNCIONAL/Remada com banda de resistência curvada para deltoides posterior.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491307/exercicios/gif/variacao-1761.gif,,2026-06-03T09:55:08
1762,Gancho De Direita,Outros,GIFS TREINAMENTO FUNCIONAL/Gancho de Direita.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491309/exercicios/gif/variacao-1762.gif,,2026-06-03T09:55:10
1763,Afundo Com Gymstick,Afundo,GIFS TREINAMENTO FUNCIONAL/Afundo com Gymstick.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491311/exercicios/gif/variacao-1763.gif,,2026-06-03T09:55:12
1764,Afundo Lateral,Afundo,GIFS TREINAMENTO FUNCIONAL/Afundo Lateral.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491312/exercicios/gif/variacao-1764.gif,,2026-06-03T09:55:13
1765,Extensão De Tríceps Com Elástico Na Posição Horizontal,Tríceps,GIFS TREINAMENTO FUNCIONAL/Extensão de tríceps com elástico na posição horizontal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491313/exercicios/gif/variacao-1765.gif,,2026-06-03T09:55:14
1766,Cruz De Ferro Com Halteres,Outros,GIFS TREINAMENTO FUNCIONAL/Cruz de ferro com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491314/exercicios/gif/variacao-1766.gif,,2026-06-03T09:55:15
1767,Afundo No Banco,Afundo,GIFS TREINAMENTO FUNCIONAL/Afundo no banco.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491315/exercicios/gif/variacao-1767.gif,,2026-06-03T09:55:16
1768,Levantamento Frontal Com Anilha,Elevação Frontal,OMBROS/Levantamento frontal com anilha.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491316/exercicios/gif/variacao-1768.gif,,2026-06-03T09:55:17
1769,Elevação Frontal Com Cabo Duplo No Cross,Elevação Frontal,OMBROS/elevação frontal com cabo duplo no cross.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491317/exercicios/gif/variacao-1769.gif,,2026-06-03T09:55:18
1770,Elevação Frontal Com Halteres Sentado,Elevação Frontal,OMBROS/Elevação frontal com halteres sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491319/exercicios/gif/variacao-1770.gif,,2026-06-03T09:55:19
1771,Levantamento Frontal Alternado Com Haltere Sentado,Elevação Frontal,OMBROS/Levantamento frontal alternado com haltere sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491320/exercicios/gif/variacao-1771.gif,,2026-06-03T09:55:21
1772,Elevação Frontal Com Barra Girando,Elevação Frontal,OMBROS/Elevação frontal com barra girando.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491321/exercicios/gif/variacao-1772.gif,,2026-06-03T09:55:22
1773,Elevação Frontal Com Barra W Inclinada,Elevação Frontal,OMBROS/Elevação frontal com barra w inclinada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491322/exercicios/gif/variacao-1773.gif,,2026-06-03T09:55:23
1774,Levantamento Frontal De Cabo Com Dois Braços,Elevação Frontal,OMBROS/Levantamento frontal de cabo com dois braços.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491323/exercicios/gif/variacao-1774.gif,,2026-06-03T09:55:24
1775,Elevação Frontal Com Halteres,Elevação Frontal,OMBROS/Elevação frontal com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491324/exercicios/gif/variacao-1775.gif,,2026-06-03T09:55:25
1776,Elevação Frontal Alternada Com Halteres,Elevação Frontal,OMBROS/Elevação Frontal Alternada Com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491326/exercicios/gif/variacao-1776.gif,,2026-06-03T09:55:27
1777,Elevação Frontal Com Dois Braços Com Halteres,Elevação Frontal,OMBROS/Elevação frontal com dois braços com halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491327/exercicios/gif/variacao-1777.gif,,2026-06-03T09:55:27
1778,Levantamento Frontal Unilateral Com Cabo,Elevação Frontal,OMBROS/Levantamento frontal unilateral com cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491328/exercicios/gif/variacao-1778.gif,,2026-06-03T09:55:28
1779,Levantamento Frontal Com Barra,Elevação Frontal,OMBROS/Levantamento frontal com barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491329/exercicios/gif/variacao-1779.gif,,2026-06-03T09:55:30
1780,Corrida Na Bicicleta Ergométrica,Corrida,CARDIO ACADEMIA/Corrida na Bicicleta Ergométrica.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491330/exercicios/gif/variacao-1780.gif,,2026-06-03T09:55:32
1781,Elevação Pélvica Na Máquina,Elevação Pélvica,GLÚTEOS/Elevação Pélvica Na Máquina.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491332/exercicios/gif/variacao-1781.gif,,2026-06-03T09:55:33
1782,Elevação Pélvica Com Banda De Resistência,Elevação Pélvica,GLÚTEOS/Elevação Pélvica com Banda de Resistência.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491334/exercicios/gif/variacao-1782.gif,,2026-06-03T09:55:35
1783,Abdução De Quadril Com Ponte,Elevação Pélvica,GLÚTEOS/Abdução de Quadril com Ponte.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491335/exercicios/gif/variacao-1783.gif,,2026-06-03T09:55:36
1784,Ponte Com Halteres,Elevação Pélvica,GLÚTEOS/Ponte com Halteres.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491336/exercicios/gif/variacao-1784.gif,,2026-06-03T09:55:37
1785,Elevação Pélvica Na Máquina De Extensão De Pernas,Elevação Pélvica,GLÚTEOS/Elevação Pélvica na Máquina de Extensão de Pernas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491337/exercicios/gif/variacao-1785.gif,,2026-06-03T09:55:38
1786,Elevação Pélvica Com Barra Declinado,Elevação Pélvica,GLÚTEOS/Elevação Pélvica Com Barra Declinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491339/exercicios/gif/variacao-1786.gif,,2026-06-03T09:55:39
1787,Elevação Pélvica Com Barra,Elevação Pélvica,GLÚTEOS/Elevação Pélvica Com Barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491340/exercicios/gif/variacao-1787.gif,,2026-06-03T09:55:41
1788,Elevação Pélvica Unilateral Com Barra,Elevação Pélvica,GLÚTEOS/Elevação Pélvica Unilateral Com Barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491341/exercicios/gif/variacao-1788.gif,,2026-06-03T09:55:42
1789,Elevação Pélvica Na Máquina Smith,Elevação Pélvica,GLÚTEOS/Elevação Pélvica na Máquina Smith.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491342/exercicios/gif/variacao-1789.gif,,2026-06-03T09:55:43
1790,Torção Sentada Com Faixa De Resistência,Torção,GIFS ABDOMINAIS/Torção Sentada com Faixa de Resistência.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491343/exercicios/gif/variacao-1790.gif,,2026-06-03T09:55:44
1791,Torção Com Tronco Inclinado,Torção,GIFS ABDOMINAIS/Torção com Tronco Inclinado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491344/exercicios/gif/variacao-1791.gif,,2026-06-03T09:55:46
1792,Torção Com Faixa Elástica De Resistência,Torção,GIFS ABDOMINAIS/Torção com Faixa Elástica de Resistência.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491346/exercicios/gif/variacao-1792.gif,,2026-06-03T09:55:47
1793,Torção Com Cabo Sentado,Torção,GIFS ABDOMINAIS/Torção com Cabo Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491347/exercicios/gif/variacao-1793.gif,,2026-06-03T09:55:48
1794,Torção Deitada Com Peso,Torção,GIFS ABDOMINAIS/Torção deitada com Peso.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491348/exercicios/gif/variacao-1794.gif,,2026-06-03T09:55:49
1795,Rolamento Com Barra Em Pé,Alongamento,GIFS ABDOMINAIS/Rolamento com barra em pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491350/exercicios/gif/variacao-1795.gif,,2026-06-03T09:55:51
1796,Torção Com Barra Sentado,Torção,GIFS ABDOMINAIS/Torção com Barra Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491351/exercicios/gif/variacao-1796.gif,,2026-06-03T09:55:52
1797,Torção Em Pé Com Cabo,Torção,GIFS ABDOMINAIS/Torção em Pé com Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491352/exercicios/gif/variacao-1797.gif,,2026-06-03T09:55:53
1798,Torção Russa,Torção,GIFS ABDOMINAIS/Torção russa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491353/exercicios/gif/variacao-1798.gif,,2026-06-03T09:55:54
1799,Máquina De Torção Sentada,Torção,GIFS ABDOMINAIS/Máquina de Torção Sentada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491354/exercicios/gif/variacao-1799.gif,,2026-06-03T09:55:56
1800,Torção De Alto Para Baixo Com Cabo Em Pé,Torção,GIFS ABDOMINAIS/Torção de Alto para Baixo com Cabo em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491356/exercicios/gif/variacao-1800.gif,,2026-06-03T09:55:57
1801,Toque Nos Dedos Dos Pés Com Giro De Caranguejo,Torção,GIFS ABDOMINAIS/Toque nos Dedos dos Pés com Giro de Caranguejo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491357/exercicios/gif/variacao-1801.gif,,2026-06-03T09:55:58
1802,Rolamento Com Barra,Alongamento,GIFS ABDOMINAIS/Rolamento com barra.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491358/exercicios/gif/variacao-1802.gif,,2026-06-03T09:55:59
1803,Giro Sentado Com Cruzamento De Braços No Cabo,Torção,GIFS ABDOMINAIS/Giro Sentado com Cruzamento de Braços no Cabo.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491360/exercicios/gif/variacao-1803.gif,,2026-06-03T09:56:01
1804,Meio Giro,Torção,GIFS ABDOMINAIS/Meio Giro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491362/exercicios/gif/variacao-1804.gif,,2026-06-03T09:56:04
1805,Giro Com Barra Na Máquina Landmine,Torção,GIFS ABDOMINAIS/Giro com Barra na Máquina Landmine.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491365/exercicios/gif/variacao-1805.gif,,2026-06-03T09:56:06
1806,Arremesso Com Torção Russa Da Bola Com Parceiro,Torção,GIFS ABDOMINAIS/Arremesso com Torção Russa da Bola com Parceiro.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491366/exercicios/gif/variacao-1806.gif,,2026-06-03T09:56:07
1807,Postura Da Cobra Alongamento Abdominal,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Postura da Cobra - Alongamento Abdominal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491367/exercicios/gif/variacao-1807.gif,,2026-06-03T09:56:08
1808,Torção Oblíqua Sentada,Torção,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Torção Oblíqua Sentada.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491369/exercicios/gif/variacao-1808.gif,,2026-06-03T09:56:09
1809,Alongamento Do Peito E Parte Frontal Dos Ombros,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do Peito e Parte Frontal dos Ombros.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491370/exercicios/gif/variacao-1809.gif,,2026-06-03T09:56:12
1810,Rolamento De Espuma Nos Quadríceps,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolamento de espuma nos quadríceps.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491373/exercicios/gif/variacao-1810.gif,,2026-06-03T09:56:14
1811,Rolo De Espuma Para Ombro E Peito Frontal,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolo de espuma para ombro e peito frontal.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491374/exercicios/gif/variacao-1811.gif,,2026-06-03T09:56:15
1812,Rolo De Espuma Para Fascite Plantar,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolo de espuma para fascite plantar.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491375/exercicios/gif/variacao-1812.gif,,2026-06-03T09:56:16
1813,Rolo De Espuma Ombro Posterior,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolo de espuma ombro posterior.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491376/exercicios/gif/variacao-1813.gif,,2026-06-03T09:56:17
1814,Alongamento Em Círculos Nos Punhos,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento em Círculos nos Punhos.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491377/exercicios/gif/variacao-1814.gif,,2026-06-03T09:56:19
1815,Rolo De Espuma Para Os Glúteos,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolo de Espuma para os Glúteos.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491379/exercicios/gif/variacao-1815.gif,,2026-06-03T09:56:20
1816,Alongamento Reverso De Pulso,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento Reverso de Pulso.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491381/exercicios/gif/variacao-1816.gif,,2026-06-03T09:56:21
1817,Alongamento Dos Ombros Por Trás Das Costas,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos ombros por trás das costas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491382/exercicios/gif/variacao-1817.gif,,2026-06-03T09:56:23
1818,Alongamento Lateral Da Parte Interna Da Coxa,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento Lateral da Parte Interna da Coxa.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491383/exercicios/gif/variacao-1818.gif,,2026-06-03T09:56:24
1819,Alongamento Inclinado Lateral Em Pé,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento Inclinado Lateral em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491384/exercicios/gif/variacao-1819.gif,,2026-06-03T09:56:25
1820,Alongamento Piriforme,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento Piriforme.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491386/exercicios/gif/variacao-1820.gif,,2026-06-03T09:56:26
1821,Alongamento Dos Flexores Do Quadril Em Posição De Joelho,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos flexores do quadril em posição de joelho.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491386/exercicios/gif/variacao-1821.gif,,2026-06-03T09:56:27
1822,Alongamento Do Peitoral Até As Costas,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do Peitoral até as Costas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491388/exercicios/gif/variacao-1822.gif,,2026-06-03T09:56:28
1823,Alongamento Dos Flexores De Quadril Ajoelhado,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos flexores de quadril ajoelhado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491389/exercicios/gif/variacao-1823.gif,,2026-06-03T09:56:30
1824,Alongamento Do Peitoral E Do Ombro Na Porta,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do peitoral e do ombro na porta.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491390/exercicios/gif/variacao-1824.gif,,2026-06-03T09:56:31
1825,Alongamento Reverso Assistido (Peito E Ombro),Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento reverso assistido (peito e ombro).gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491391/exercicios/gif/variacao-1825.gif,,2026-06-03T09:56:32
1826,Alongamentos De Pés E Tornozelos,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamentos de pés e tornozelos.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491392/exercicios/gif/variacao-1826.gif,,2026-06-03T09:56:33
1827,Alongamento Dos Adutores Sentado,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos adutores sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491393/exercicios/gif/variacao-1827.gif,,2026-06-03T09:56:34
1828,Alongamento Dos Adutores Em Posição Sentada Com Pernas Abertas,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos Adutores em Posição Sentada com Pernas Abertas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491394/exercicios/gif/variacao-1828.gif,,2026-06-03T09:56:35
1829,Deslize De Parede Do Serrátil Com Rolo De Espuma,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Deslize de parede do serrátil com rolo de espuma.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491395/exercicios/gif/variacao-1829.gif,,2026-06-03T09:56:36
1830,Alongamento Do Trato Iliotibial Com Rolo De Espuma,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do trato iliotibial com rolo de espuma.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491396/exercicios/gif/variacao-1830.gif,,2026-06-03T09:56:37
1831,Alongamento Na Parede Do Canto,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento na parede do canto.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491397/exercicios/gif/variacao-1831.gif,,2026-06-03T09:56:38
1832,Alongamento Do Manguito Rotador,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do manguito rotador.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491399/exercicios/gif/variacao-1832.gif,,2026-06-03T09:56:39
1833,Alongamento Do Desviador Ulnar E Extensor Do Punho,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do desviador ulnar e extensor do punho.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491400/exercicios/gif/variacao-1833.gif,,2026-06-03T09:56:40
1834,Alongamento De Punho,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento de Punho.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491401/exercicios/gif/variacao-1834.gif,,2026-06-03T09:56:42
1835,Rolamento De Espuma Nos Romboides,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolamento de espuma nos romboides.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491403/exercicios/gif/variacao-1835.gif,,2026-06-03T09:56:44
1836,Alongamento Do Peito Com Rolo De Espuma,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do peito com rolo de espuma.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491404/exercicios/gif/variacao-1836.gif,,2026-06-03T09:56:45
1837,Alongamento Dos Adutores Com Pernas Abertas Em Pé,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos Adutores com Pernas Abertas em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491405/exercicios/gif/variacao-1837.gif,,2026-06-03T09:56:46
1838,Alongamento Dos Isquiotibiais Sentado,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos Isquiotibiais Sentado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491406/exercicios/gif/variacao-1838.gif,,2026-06-03T09:56:47
1839,Alongamento Em Pé Dos Quadríceps,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento em Pé dos Quadríceps.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491407/exercicios/gif/variacao-1839.gif,,2026-06-03T09:56:48
1840,Alongamento Do Tibial Posterior,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do tibial posterior.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491409/exercicios/gif/variacao-1840.gif,,2026-06-03T09:56:50
1841,Alongamento Dos Adutores Da Coxa Com Rolo De Espuma,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos adutores da coxa com rolo de espuma.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491410/exercicios/gif/variacao-1841.gif,,2026-06-03T09:56:51
1842,Alongamento De Quadríceps Em Quatro Apoios,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento de Quadríceps em Quatro Apoios.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491411/exercicios/gif/variacao-1842.gif,,2026-06-03T09:56:52
1843,Rolamento De Espuma Nas Costas,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Rolamento de espuma nas costas.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491412/exercicios/gif/variacao-1843.gif,,2026-06-03T09:56:53
1844,Alongamento Do Tendão De Aquiles Em Pé,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do tendão de Aquiles em pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491413/exercicios/gif/variacao-1844.gif,,2026-06-03T09:56:54
1845,Alongamento Do Peitoral Com Um Braço Em Pé,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento do Peitoral com um Braço em Pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491414/exercicios/gif/variacao-1845.gif,,2026-06-03T09:56:55
1846,Alongamento Dos Adutores Com A Perna Estendida Ajoelhado,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos Adutores com a Perna Estendida ajoelhado.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491415/exercicios/gif/variacao-1846.gif,,2026-06-03T09:56:56
1847,Alongamento Dos Extensores Dos Dedos Dos Pés,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos Extensores dos Dedos dos Pés.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491416/exercicios/gif/variacao-1847.gif,,2026-06-03T09:56:57
1848,Alongamento Dos Flexores Dos Dedos Dos Pés Em Pé,Alongamento,GIFS MOBILIDADE ALONGAMENTO LIBERAÇÃO/Alongamento dos flexores dos dedos dos pés em pé.gif,1.0000,SUCESSO,https://res.cloudinary.com/dkdpsbvri/image/upload/v1780491418/exercicios/gif/variacao-1848.gif,,2026-06-03T09:56:58
